owl:Class,dct:identifier,schema:name,schema:addressLocality,ex:AblageortSTS,schema:addressRegion,schema:relatedLink,schema:Organization,ex:Statusaaktivnanichtaktiv,ex:EckdatennichtSTS,ex:frühereNamen,ex:Dokumente1,ex:Dokumente2,ex:Dokumente3,ex:Dokumente4
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001802,Teatro della Pieve,Tesserete,Tesserete,TI,,-0,na,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001803,Neue Szene 99 (später: Freies Theater Therwil),Therwil,Therwil,BL,,RVNWS,na,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001804,"Szene 99 (später: Neue Szene 99, Freies Theater Therwil)",Therwil,Therwil,BL,,RVNWS,na,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001805,Freies Theater Therwil (FTT),Therwil ,Therwil ,BL,,RVNWS,a,,Neue Szene 99Szene 99,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001806,Theatergruppe Therwil,Therwil,Therwil,BL,,-0,na,1952-1954,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001807,Schattsitekomedi Diemtigtal,Thierachern (Diemtigtal),Thierachern (Diemtigtal),BE,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001808,Théâtrochamp (TOC),Thônex,Genève (nicht ZSV)(früher auch unter: Jussy),GE,,assitej,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001809,Théâtroscope,Thônex,Thônex (nicht ZSV),GE,,FSSTA,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001810,"Theatergruppe ""Lichthof"" (Strafanstalt Thorberg) (Theatergruppe der Strafanstalt Thorberg)",Thorberg,Thorberg: Theatergruppe der Strafanstalt Thorberg),BE,,-0,a,(noch existent?),,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001811,Gemischter Chor Törishaus,Törishaus,Törishaus,BE,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001812,Facetten Bühne Thun (inkl. Facetten-Jguend),Thun,Thun,BE,,Amathea,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001813,Gemischter Chor Thun,Thun (Lerchenfeld),Thun (Lerchenfeld) (Facetten-Jugend Separatablage),BE,,-0,na,1966,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001814,gurmeTeater (z-phynx Produktion),Thun,Thun,BE,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001815,Gymnasium Thun,Thun,Thun (nicht ZSV),BE,,,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001816,Heimatschutztheater Thun (später: Kyburgbühne Thun),Thun,Thun,BE,,-0,na,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001817,Internationales Amateurtheaterfestival,Thun,Thun,BE,,-0,a,(noch existent?),,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001818,Junge Bühne Thun,Thun,Thun (nicht ZSV),BE,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001819,Kulturzentrum BlueQ,Thun,Thun,BE,,-0,a,(noch existent?),,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001820,Kyburgbühne Thun,Thun,Thun,BE,,Amathea,a,,Heimatschutztheater Thun,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001821,Oberländer Liebhaberbühne,Thun,Thun,BE,,-0,a,(noch existent?),,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001822,Oberländer Märlibühni ,Thun,Thun (siehe auch Oberländer Märlibühni unter Steffisburg),BE,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001823,Schlossspiele Thun,Thun,Thun,BE,,Amathea,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001824,Seniorentheater Berner Oberland,Thun,Thun,BE,,Amathea,a,,Seniorentheater Thun,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001825,Seniorentheater Thun (später: Seniorentheater Berner Oberland),Thun,Thun,BE,,Amathea,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001826,Theater ... et cetera ,Thun,Thun,BE,,-0,a,(noch existent?),,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001827,Theater am Tatort,Thun,Thun,BE,,Amathea,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001828,Theater Schönau Thun,Thun,Thun,BE,,Amathea,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001829,Thuner Freizeitbühne (TFB),Thun,Thun,BE,,Amathea,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001830,Thuner SeeSpiele,Thun,Thun,BE,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001831,Winterzauber,Thun,Thun,BE,,Amathea,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001832,Gemischter Chor Lustdorf,Thundorf,Thundorf,TG,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001833,Frauen- und Männerchor Thunstetten,Thunstetten,Thunstetten,BE,,Amathea,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001834,Freilicht Viamala,Thusis,Thusis,GR,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001835,Seniorentheater Thusis und Umgebung,Thusis,Thusis,GR,,BVV,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001836,Tribuna Sursetra,Tinizong,Tinizong,GR,,BVV,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001837,Sommertheater Gürbetal,Toffen,Toffen,BE,,Amathe,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001838,Theaterverein Toffen (Theater Toffen) (TV-Theatergruppe Toffen),Toffen,Toffen,BE,,Amathea,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001839,Theatergruppe Tomils TGT,Tomils/Tumegl,Tomils/Tumegl,GR,,BVV,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001840,Théâtrale de Tramelan,Tramelan,Tramelan (nicht ZSV),BE,,FSSTA,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001841,Troupe Théâtrale Trélex TTT (T.T.T.) (Troupe Théâtre de Trélex),Trélex,Trélex (nicht ZSV),VD,,FSSTA,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001842,L’Arbanel (Pop Corn théâtre),Treyvaux,Treyvaux (nicht ZSV),FR,,FSSTA,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001843,Märchentheater Triengen (Märchentheater-Gruppe Triengen),Triengen,Triengen,LU,,,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001844,Theatergesellschaft Triengen (Freilichttheater Triengen),Triengen,Triengen,LU,,RZV,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001845,Trachtengruppe Triengen,Triengen,Triengen,LU,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001846,Liechtesteiner Seniorenbühne,Triesen,Triesen,FL,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001847,Gedenkspiel Trimbach,Trimbach,Trimbach,SO,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001848,Märlibühne Trimbach,Trimbach,Trimbach,SO,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001849,Spielleute Trimbach,Trimbach,Trimbach,SO,,RVNWS,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001850,Theatergruppe Rägeboge,Trimbach,Trimbach,SO,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001851,Trimbacher Mundartbühne,Trimbach,Trimbach,SO,,RVNWS,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001852,Theatergesellschaft Trimmis,Trimmis,Trimmis,GR,,BVV,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001853,Théatroinex,Troinex,Troinex,GE,,FSSTA,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001854,Gemischter Jodlerchor Trub,Trub,Trub,BE,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001855,Uniun da teater Trun,Trun,Trun,GR,,BVV,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001856,Theaterverein Tschiertschen-Praden,Tschiertschen,Tschiertschen,GR,,BVV,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001857,Cor masdà da Tschlin,Tschlin,Tschlin,GR,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001858,Theatergruppe der Schützengesellschaft Tschugg,Tschugg,Tschugg,BE,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001859,Theatergruppe Turbach,Turbach,Turbach,BE,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001860,Theater-Vagabunden Tuggen,Tuggen,Tuggen,SZ,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001861,Internationales Kindertheaterfest,Turgi,Turgi,AG,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001862,Freie Bühne Turgi,Turgi,Turgi,AG,,-0,a,(noch existent?),,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001863,Theater Team Turgi,Turgi,Turgi,AG,,VAV,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001864,Kinder- und Jugendtheater Turgi,Turgi,Turgi,AG,,VAV,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001865,Theatergruppe Tuttwil,Tuttwil,Tuttwil,TG,,-0,a,(noch existent?),,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001866,Theatergesellschaft Udligenswil (TGU),Udligenswil,Udligenswil,LU,,RZV,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001867,Chor- und Theaterensemble Kessibrunnholz,Ueberstorf,Ueberstorf,FR,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001868,Seniorentheater Kt. Freiburg (Pro Senectute),Ueberstorf,Ueberstorf,FR,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001869,Theatergruppe Ueberstorf,Ueberstorf,Ueberstorf,FR,,Amathea,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001870,Überstorfer Freilichtbühne,Ueberstorf,Ueberstorf,FR,,,,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001871,Theatergruppe Uerkheim,Uerkheim ,Uerkheim ,AG,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001872,Dramatischer Verein Uetendorf,Uetendorf,Uetendorf,BE,,-0,na,1978-1984,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001873,Freilichtspiel Uetendorf,Uetendorf,Uetendorf,BE,,-0,a,1994,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001874,Jodlerklub Uetendorf,Uetendorf,Uetendorf,BE,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001875,mundArtBühne Uetendorf (mundARTbühni Uetendorf),Uetendorf,Uetendorf,BE,,Amathea,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001876,Theater Colombina 012,Uetendorf,Uetendorf,BE,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001877,"Theater ""La Piccolezza""",Uetendorf,Uetendorf,BE,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001878,Theatergruppe Uetendorf,Uetendorf,Uetendorf,BE,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001879,Dramatischer Verein Uetikon am See,Uetikon,Uetikon,ZH,,RVA,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001880,Uhwieser Theatervirus,Uhwiesen,Uhwiesen,SH,,RVA,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001881,Theaterverein Obergoms,Ulrichen,Ulrichen,VS,,VSDW,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001882,Waldegg-Bühne Uitikon,Uitikon Waldegg,Uitikon Waldegg,ZH,,RVA,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001883,Theater Unterägeri,Unterägeri,Unterägeri,ZG,,RZV,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001884,Theatergesellschaft Unterägeri,Unterägeri,Unterägeri,ZG,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001885,Männerchor Unterbach,Unterbach,Unterbach,BE,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001886,Jugendverein Unterbäch,Unterbäch,Unterbäch,VS,,-0,a,(noch existent?),,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001887,Freilichttheater Untereggen,Untereggen,Untereggen,SG,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001888,Theaterverein Unterkulm,Unterkulm,Unterkulm,AG,,VAV,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001889,Theatergruppe Läcker Biss,Unterlangenegg,Unterlangenegg,BE,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001890,Theaterverein Unterschächen (Theater Unterschächen),Unterschächen,Unterschächen,UR,,RZV,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001891,UHB (Unterhaltungs Bühne Unterschnitt),Unterschnitt (Davos-Wiesen),,GR,,BVV,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001892,Stedtlitheater,Unterseen,Unterseen,BE,,Amathea,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001893,Dramatischer Verein Untersiggenthal,Untersiggenthal,Untersiggenthal,AG,,VAV,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001894,Freilichtspiel Untervaz,Untervaz,Untervaz,GR,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001895,Jugendverein Untervaz,Untervaz,Untervaz,GR,,BVV,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001896,Theater Salaz,Untervaz,Untervaz,GR,,BVV,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001897,Spielbühne Urdorf,Urdorf,Urdorf,ZH,,RVA,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001898,Theater 78,Urdorf,Urdorf,ZH,,-0,a,(noch existent?),,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001899,Trachtengruppe Grauholz,Urtenen-Schönbühl,Urtenen-Schönbühl,BE,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001900,Berner Verein Uster,Uster,Uster,ZH,,Amathea,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001901,Freie Bühne Uster,Uster,Uster,ZH,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001902,Kleine Bühne Wagerenhof,Uster,Uster,ZH,,-0,na,1995,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001903,"Theater und Theaterschule „Synthese“ Uster (Theater Synthese, Theater Synthese Jugendgruppe)",Uster,Uster,ZH,,RVA,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001904,Theaterclub Kulisse Uster / Wetzikon ,Uster,Uster,ZH,,RVA,a,(noch existent?),,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001905,Theatergruppe GBZO (später: Theatergruppe Insieme Zürcher Oberland),Uster,Uster,ZH,,-0,na,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001906,Insieme Zürcher Oberland,Uster,Uster,ZH,,-0,a,Theatergruppe GBZO,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001907,Verein Freie Bühne Uster,Uster,Uster,ZH,,RVA,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001908,"Seniorentheater ""Uttigwälle""",Uttigen,Uttigen,BE,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001909,Theatergruppe Bodensee Uttwil,Uttwil,Kesswil,TG,,VOV,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001910,Dorftheater Utzenstorf,Utzenstorf,Utzenstorf,BE,,Amathea,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001911,Freilicht-Theater Schloss Landshut (Schlossspiele Utzenstorf),Utzenstorf,Utzenstorf,BE,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001912,Jodlerchörli Utzenstorf,Utzenstorf,Utzenstorf,BE,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001913,Theatergruppe Frauenchor Utzenstorf,Utzenstorf,Utzenstorf,BE,,Amathea,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001914,Theaterlüt vom Schache,Utzenstorf,Utzenstorf,BE,,Amathea ,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001915,Trachtengruppe Utzischtorf und Umgäbig,Utzenstorf,Utzenstorf,BE,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001916,Gemischter Chor Utzigen,Utzigen,Utzigen,BE,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001917,Commedia Adebar,Uznach,Uznach,SG,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001918,Treffen der Freilichttheater,Uznach,Uznach,SG,,VOV,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001919,I Matiröö,Vacallo,Vacallo (nicht ZSV),TI,,FFSI,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001920,Liechtensteiner Seniorenbühne,Vaduz,Vaduz,FL,,VOV ,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001921,Operettenbühne Vaduz,Vaduz,Vaduz,FL,,,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001922,La Comédillienne,Val-d’Illiez,Val-d’Illiez (nicht ZSV),VS,,FSSTA,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001923,Les Compagnons du Bourg,Valangin,Valangin (nicht ZSV),NE,,FSSTA,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001924,Theatergruppe Valendas,Valendas,Valendas,GR,,BVV,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001925,Groupe Tam-Tam,Valeyres-sur-Montagny,Valeyres-sur-Montagny (nicht ZSV),VD,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001926,Activale,Vallon,Vallon (nicht ZSV),FR,,AFTA,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001927,Dramatischer Verein Vals (später: Theatergruppe Vals),Vals,Vals,GR,,BVV,na,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001928,Theatergruppe Vals ,Vals,Vals,GR,,BVV,a,,"Dramatischer Verein Vals, Nachtschwärmer",,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001929,Valser Nachtschwärmer,Vals,Vals,GR,,-0,na,1994,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001930,Theaterverein Varen (Theater Varen),Varen,Varen,VS,,BVV,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001931,Theatergesellschaft Overvaz,Vaz / Obervaz,Vaz / Obervaz,GR,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001932,Passiun 2003 / Passionsspiele 2003,Vella,Vella,GR,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001933,Troupe de Brumaire (Troupe Brumair),Vevey,Vevey: Troupe Brumaire (nicht ZSV),VD,,-0,na,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001934,L’Echo de Vernier (Théâtre de Vernier),Vernier,Vernier (nicht ZSV),GE,,FSSTA,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001935,Théâtre du Croûtion (Troupe du Croûtion),Bouveret,Vérossaz (nicht ZSV),VS,,FSSTA,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001936,Theaterverein Versam Arezen,Versam-Arezen,Versam-Arezen,GR,,,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001937,Amici Tre Terre Verscio,Verscio,Verscio (nicht ZSV),TI,,FFSI,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001938,Théâtre Alroma,Versoix,Versoix (nicht ZSV),GE,,FSSTA,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001939,Théâtre de la Grappe TGV,Vétroz,Vétroz (nicht ZSV),VS,,FSSTA,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001940,Atelier Cantares (L'Atelier Lyrique Cantares) ,Vevey,Vevey (nicht ZSV),VD,,-0,a,(noch existent?),,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001941,Comédie Nestlé,Vevey,Vevey (nicht ZSV),VD,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001942,Tréteaux de Scabin,Vevey,Vevey (nicht ZSV),VD,,FSSTA,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001943,Théâtre du Fou,Vevey,Vevey (nicht ZSV),VD,,-0,na,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001944,Théâtre des enfants,Veyrier,Veyrier (nicht ZSV),GE,,-0,na,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001945,Tréteaux de l’Arvaz,Veyrier,Veyrier (nicht ZSV),GE,,FSSTA,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001946,Le Creux du Niton,Villaraboud,Villaraboud (nicht ZSV),FR,,FSSTA,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001947,Les Z’Amateurs,Villars-sous-Yens,Villars-sous-Yens (nicht ZSV),VD,,FSSTA,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001948,Vis l’art en Scène,Villars-sur-Ollon,Villars-sur-Ollon (nicht ZSV),VD,,FSSTA,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001949,Groupe Théâtre de la Jeunesse de Villarzel,Villarzel,Villarzel (nicht ZSV),VD,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001950,Le Gustave,Villeneuve,Villeneuve (nicht ZSV),VD,,FSSTA,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001951,Les Amis de la Scène,Villeneuve (Noville),,VD,,FSSTA,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001952,Theatergruppe Villigen,Villigen,Villigen,AG,,VAV,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001953,Jodlerklub Heimelig,Villmergen,Villmergen,AG,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001954,Theatergesellschaft Villmergen,Villmergen,Villmergen,AG,,ZSV,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001955,Vionn’Attitude,Vionnaz,Vionnaz (nicht ZSV),VS,,FSSTA,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001956,"Mask'Art'Ade (Compagnie Mask'Art'Ade, Société de Théâtre Mask'Art'Ade)",Vicques,Vicqus (nicht ZSV),VS,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00001957,Visper Theater (inkl. Junges Visper Theater),Visp,Visp,VS,,VSDW,a,,,,,,
