owl:Class,dct:identifier,schema:name,schema:performer,schema:addressLocality,ex:AblageortSTS,schema:addressRegion,schema:relatedLink,schema:Organization,ex:rep,ex:statusaaktivnanichtaktiv,ex:EckdatennichtSTS,ex:frühereNamen,ex:Dokumente1,ex:Dokumente2,ex:Dokumente3,ex:Dokumente4
,,Bobibibifax Compagnie,"Luginbühl, Buschi",Luzern,Luzern,LU,,,,na,,,,,,
,,Carrington-Brown (Duo),"Carrington, Rebecca + Brown, Colin",Luzern (Berlin),Luzern,LU,,,,a,,,,,,
,,Comoedi-Spiel,?,Luzern?,Luzern,LU,,,,na,,,,,,
,,Daas Kollektiv,"Davi, Nicole + Haas, Stefan u.a.",Luzern?,Luzern,LU,,,,a,,,,,,
,,Dysoundbo (cie. dysoundbo),"Magnifico, Linda + Shlain, Sasha",Luzern,Luzern,LU,,,,a,,,,,,
,,Grenzgänger Luzern / Grenzgänger Zürich,"Grünthal, Julian + Glaus, Bettina + Della Chiesa, Giancarlo",Luzern/Zürich,Luzern,LU,,,,a,,,,,,
,,I commedianti,-0,Luzern,Luzern: Bühne Seeburg (ZSV),LU,,,,na,2003-2010,,,,,
,,Improphil,-0,Luzern,Luzern,LU,,,,a,,,,,,
,,Integral (Gesangstheater a cappella),"Bissig, Beat + Burg, Dani + Frener, Beat + Reinhard, Lukas + Rolla, Christov + Studer, Sämi u.a.",Luzern,Luzern,LU,,KTV,,a,,,,,,
,,Irina Lorez & Co.,"Lorez, Irina + Schnüriger, Daniel u.a.",Luzern,Luzern,LU,,,,a,,,,,,
,,Kat-O-Kult,?,Luzern?,Luzern,LU,,,,na,Bananenbrause?,,,,,
,,knows the cuckoo (A-Cappella),"Troxler, Hanni + Stadelmann, Monika + Huser, Irina + Stadelmann, Martin + Achermann, Peter + Roth, Christoph",Luzern,Luzern,LU,,,,a,,,,,,
,,Lauter Luisen,"Zemp, Muriel + Schulthess, Karin",Luzern,Luzern,LU,,KTV,,a,,,,,,
,,Lu.Latsch,"Pfyl, Roger + Ockenfels, Dieter",Luzern,Luzern,LU,,,,a,,,,,,
,,luki*ju,"Bachmann, Lisa + Davi, Nicole Pilar + Pfyl, Roger + Truttmann, Thomy + Züsli, Peter",Luzern,Luzern,LU,,assitej,,a,,,,,,
,,Magellan (Tanztheater Magellan) <Tanztheater>,?,Luzern,Luzern,LU,,,,na,,,,,,
,,miRabellen (noch existent?),"de Graaff, Elsbeth +Wüthrich, Katrin + Schulthess, Karin",Luzern/Stans,Luzern,LU,,,,a,,,,,,
,,Must Have Scene,"Wyrsch, Noemi",Luzern?,Luzern,LU,,,,a,,,,,,
,,Ohne Rolf,"Wolfisberg, Christof + Anderhub, Jonas",Luzern,Luzern,LU,,,,a,,,,,,
,,Opera Rausch <Schweizerisch/Deutsches Tanztheater>,?,Luzern,Luzern,LU,,KTV,,na,,,,,,
,,Pagare Insieme (a-cappela Band),"Mäder, Niklaus + Zihlmann, Peter + Lüdi, Dani + Luchsinger, Johannes + Zemp, Marius",Luzern,Luzern,LU,,KTV,,a,,,,,,
,,Playstation,"Vonarburg, Susanne",Luzern,Luzern,LU,,,,a,(noch existent?),,,,,
,,Queens of Evil ,-0,Luzern,Luzern,LU,,,,a,(noch existent?),,,,,
,,Spettacolo mobile <Absolventen des Konservatoriums und er Akademie für Schul- und Kirchenmusik Luzern>,"Zeier, Michael + Aregger, Peter",Luzern,Luzern,LU,,,,na,,,,,,
,,Splätterlitheater,"Plüss, Jürg + Steinemann, Nina + Gehrig, Patric",Luzern,Luzern,LU,,,,a,,,,,,
,,Team Chällertheater,?,Luzern,Luzern,LU,,,,na,,,,,,
,,Thalmann & Joss,"Thalmann, Stephan + Joss, Stefan",Luzern,,LU,,,,a,,,,,,
,,Theater Aeternam,"Bachmann, Franziska + Sieber, Marco + Keiser, Carmen + Fellmann, Christoph + Zimmerli, Rita",Luzern,Luzern (ZSV),LU,,,,a,,,,,,
,,Theater Forum Luzern,"Cavalera, Anna + Steiner, Urs",Luzern,Luzern,LU,,,,a,,,,,,
,,Theater Kuck-Uck ,"Buser, Daniel + Hüttner, Michael + Nydegger, Roger + Bosshart, Res",Luzern/Zürich?,Luzern,LU,,,,a,(noch existent?),,,,,
,,Theater Lu.Latsch,?,Luzern (eigentlich Reussbühl),Luzern,LU,,,,a,,,,,,
,,Theater Nawal,-0,Luzern,Luzern (ZSV),LU,,,,a,,,,,,
,,Theater Ni,-0,Luzern,Luzern,LU,,,,a,(noch existent?),,,,,
,,Theater Notabene (theater nota bene),"Siegenthaler, Davina + Schwab, Simon + Casanova, Martin",Luzern?,,LU,,,,a,,,,,,
,,Theater ond-drom,"Bischof, Magrit + u.a.",Luzern,,LU,,,,na,,,,,,
,,Theater Roswitha ,"Gsteiger, Rosmarie + Strahberger, Rosmarie",Luzern,Luzern,LU,,,,a,(noch existent?),,,,,
,,Theater Tabula Rasa,"Ulrich, Ursula + Brühlart, Kathrin + Senn, Franziska",Luzern,Luzern,LU,,assitej,,a,,,,,,
,,theater koffer (theaterKoffer),"Gallati, Maria + Schaufelberger, Dani + Lauber, Jürg + Winterleitner, Mägi",Luzern,Luzern,LU,,,,a,,,,,,
,,Theaterproduktion Annette Windlin,"Windlin, Annette",Luzern,"Windlin, Annette",LU,,KTV,,a,,,,,,
,,Trommeltanz-Peformance (Tanzgruppe Kurt Dreyer),"Dreyer, Kurt u.a.",Luzern,"Dreyer, Kurt",LU,,,,na,,,,,,
,,ultra,"Bieri, Martin + Carcano, Orpheo + Köppel, Thomas + Langensand, Luca + Langensand, Nina + Vonarburg, Susanne",Luzern,Luzern,LU,,,,a,,,,,,
,,Wayfarin' Strangers (2016),"Fellmann, Christop + Kühne, Manuel + Glaudemans, Anna Maria + Schelbert, Zora + Odermatt, Nadia + Franaszek, Daniella",Luzern,Luzern,LU,,,,Projekt,,,,,,
,,wewewe Produktion ,"Schneider, Barbara + Felder, Marcel",Luzern (Meggen),Luzern,LU,,,,a,(noch existent?),,,,,
,,Zarin Moll,"Boner, Christina + Schranz, Corina + Schnider, Vera + Demandt, Maria + Gao, Fhunyue",Luzern,Luzern,LU,,,,a,2015-,,,,1 R,?
,,Zell:stoff,"Gehrig, Patric",Luzern?,Luzern,LU,,,,a,,,,,,
,,Zusammenstoss,-0,Herzogenbuchsee (früher: Luzern),Luzern,LU,,,,a,,,,,,
,,Sugo d’inchiostro (Compagnia),"Jaquet-Richardet, Simone + Mariotta, Francesco + Mottai, Marco",Bellinzona?,Bellinzona,TI,,TASI,,a,,,,,,
,,Maggiainscena (Maggia in Scena) (Compagnia teatrale),-0,Maggia,Maggia,TI,,,,a,,,,,,
,,Teatro Agorà,-0,Magliaso,Magliaso,TI,,TASI           KTV,,a,,,,,,
,,Veri (Abwart),"Lötscher, Thomas",Malters,Malters,LU,,KTV,,a,,,,,,
,,Rhyburg (Theatergruppe) ,-0,Marbach,Marbach,LU,,,,a,(noch existent?),,,,,
,,Teatro contestabile ,"Santoro, Emanuele",Maroggia,Maroggia,TI,,,,a,(noch existent?),,,,,
,,Vokalensemble Praetorius (inkl. Kleine Oper Märstetten),"Trippel, Jürg u.a.",Märstetten,Märstetten,TG,,,,a,2015-,,,,1 R,
,,Theaterbureau Gysi,"Gysi, Hans",Märstetten,Märstetten,TG,,,,a,,,,,,
,,Werkstatt für Theater,"Andreina-Glaudemans, Anna Maria + Andreina, Livio",Meggen,Luzern: Werkstatt-Theater,LU,,,,a,,,,,,
,,Cabaret Con Sordino,"Meier, Christoph + Meier, Conrad + Zweifel, Susan",Meilen,Kabarett: Meilen,ZH,,,,a,,,,,,
,,Cuadro Flamenco,"Seguro, Rafael",Meilen (Feldmeilen),Meilen,ZH,,,,a,,,,,,
,,Das Morphologische Institut,"Schneebeli, Salome + Multanen, Heta + Wohler, Demian u.a.",Meilen,Meilen,ZH,,,,a,,,,,,
,,Con_creta Teatro e Danza,"Tirelli, Nunzia + Corna, Diego Willy",Mendrisio,Mendrisio,TI,,TASI,,a,,,,,,
,,Grande Giro Teatro e Danza,"Bianda, Valentina + Lechler, Lea + Bianco, Daniele",Meride,Meride,TI,,TASI         KTV,,a,,,,,,
,,Teatro Ingenuo,"Cainero, Ferruccio + De Lucia, Giovanni + Visentin, Giovanni",Meride,Arzo,TI,,,,na,1976-?,,,,,
,,jostundberger (Jost und Berger),"Jost, Silvia + Berger, Andreas",Messen,"Jost, Silvia",SO,,,,a,,,,,,
,,théâterre,-0,Mettau,Mettau,AG,,,,a,,,,,,
,,Taktlos (TakTlos),"Burkhalter, Simon + Spielmann, Katharina + Mächer, Jean-Martin + Berger, Andreas + Linsi, Lukas",Metten,Metten,BE,,,,a,,,,,1 R,
,,Compagnie Zoé (Cie Coé),"Eggs, Henri (""Zoé"") + Chérix-Caloz, Bernadette + Eggs milhit, Corinne + Eggs. Liliane",Mission (Anniviers),Anniviers,VS,,,,a,2014-,,,,,
,,Bretelle 007,"Romanens, Thierry + Romanens, Brigitte + Genoud, Pierre",Monthey,Kabarett: Monthey ,VS,,,,na,1991,,,,,
,,La Compagnie de l'Ovale,"Rinaldi, Pascal",Monthey,Monthey,VS,,KTV,,a,,,,,,
,,Le Troisième Spectacle,"Malaguerra, Lorenzo",Monthey,Monthey,VS,,,,a,,,,,,
,,Les Fous du Gros-Bellet (Impro),-0,Monthey,Monthey,VS,,,,a,,,,,,
,,little fish creations,"Pfister, Mauc + Chapuisat, Jean-François + Bacchini, Mirko + Raval, Patrick + Vaucher, Raynald",Montpreveyres,Montpreveyres,VD,,,,a,,,,,,
,,Centre dramatique Chablais-Riviera (C.D.C.R.) (Troupe du Centre Dramatique Chabelais-Riviera),"Duchoud, Jean-Pierre + Godel, Annie + Weiss, Jean-Philippe",Montreux,Montreux: Théâtre du Vieux-Quartier,VD,,,,na,1976-1994?,,,,,
,,Compagnons du Manteau d'Arlequin,"Gehri, A. + Carton, Pauline",Morges?,Morges,VD,,,,na,,,,,,
,,La Comédie Romande,?,Morges,Morges,VD,,,,na,,,,,,
,,Opera Company Cappella dei Grilli,"Fischer, Enrico",Burg,Möriken (nicht ZSV),AG,,,,a,,,,,,
,,Comixnix,"Zumbühl Stroet, Sibylle + Zumbühl Stroet, Nicolas",Morlon,"Zumbühl Stroet, Sibylle",FR,,KTV,,a,,,,,,
,,Compagnie Broadway et Cotescene,"Perakis Roehrich, Ursula",Moudon,Moudon,VD,,,,a,,,,,,
,,Fiuzlüüs (Cabaret),-0,Münchenbuchsee,Münchenbuchsee,BE,,,,na,,,,,,(1984)-(1986)
,,MadaMoisel,"Baumer, Yvonne + Schnell, Caro",Münsingen,Münsingen,BE,,KTV,,a,,,,,,
,,Mime Pierre,"Sabourdy, Pierre",Münsingen,Münsingen,BE,,,,a,,,,,,
,,oje-minee-theater,"Riesen-de Zordo, Beatrice",Münsingen ,Münsingen:  Beatrcie Riesen-Produktion (ZSV),BE,,,,a,,,,,,
,,Compagnie Opale,-0,Muraz-Sierre,Sierre,VS,,,,a,,,,,,
,,La Cascade (Théâtre de la Cascade),"Kirchberg Hebing, Eva + Hebing, Christoph",Muri BE (früher: Belp),Muri BE <eigene Ablage>,BE,,,,a,,,,,,
,,MINImax,"Wermuth, Daniel + Geiger, Kaspar",Muttenz,Muttenz,BK,,,,a,,,,,,
,,Thersites,"Nef, Angelo + Rohner, Luzius",Muttenz,Muttenz,BL,,,,a,,,,,,
,,Variété Fascination (Variété-Fascination) (Mittenza),"Beetschen, Werner + Dogor, Marcel",Muttenz,Muttenz,BL,,,,a,,,,,,
,,Playades,"Armbruster, Cindy-Jane + Imoberdorf, Fabienne + Jaggy, Beat + Mann, Eva + Naef, Lilian + Weber, Marianne u.a.",Naters / London,Naters,VS,,,,a,2010/2014-,,,,,
,,Artthéâtre,"Béguelin, Mathieu",Neuchâtel,Neuchâtel,NE,,,,a,,,,,,
,,Cie. Sugar Cane (CSC),"Martin, Carine + Mairy, Frédéric",Neuchâtel,Neuchâtel,NE,,,,a,,,,,,
,,Cie Tamara Gvosdenovic (Cie tg),"Gvosdenovic, Tamara",Neuchâtel,"Gvosdenovic, Tamara",NE,,,,a,,,,,,
,,Comiqu'Opéra,"Mairy, Frédéric + Durney, Leana + Autieri Davide + Leuenberger, Guy-François + Buclin, Lucas",Neuchâtel,Neuchâtel,NE,,,,a,,,,,,
,,"Compagnie Aloïs Troll (Compagnie Alois Troll, Cie Alois Troll, Cie Aloïs Troll) <bis 2007, später: Théâtre à tous les étages>","Troll, Aloïs",Neuchâtel,Neuchâtel,NE,,,,na,?-2007,,,,,
,,Compagnie De Facto,"Sandoz, Nathalie",Neuchâtel,Neuchâtel,NE,,,,a,,,,,,
,,Compagnie de la Chambre,-0,Neuchâtel,Neuchâtel,NE,,,,a,,,,,,
,,Compagnie du Passage (cie du passage),"Bouvier, Robert",Neuchâtel,"Neuchâtel: Théâtre du Passage, Cie",NE,,,,a,,,,,,
,,Compagnie L’outil de la ressemblance,"Sandoz, Robert u.a.",Neuchâtel (früher: La Chaux-de-Fonds),Neuchâtel,NE,,,,a,,,,,,
,,Compagnie Les Drôles d’Idées,?,Neuchâtel,Neuchâtel,NE,,,,a,,,,,,
,,Compagnie Padugenre (Cie Padugenre),"Favre, Séverine + Robert-Nicoud, Maya",Neuchâtel,Neuchâtel,NE,,,,a,,,,,,
,,Compagnie Stoa (Association Scène et Traduction pour les Oeuvres Anciennes),"Delafontaine, Guy","Neuchâtel, Lausanne",Neuchâtel,NE,,,,a,,,,,,
,,Compagnie Xua-Xua,?,Neuchâtel,Neuchâtel,NE,,,,a,,,,,,
,,Compagnie Yonophe,"Olivier, Nicola",Neuchâtel,Neuchâtel,NE,,,,a,,,,,,
,,Duo Matô,?,Neuchâtel,Neuchâtel,NE,,,,na,,,,,,
,,L'Avant-Scène Opéra,"Senn, Yves",Neuchâtel,Neuchâtel,NE,,,,a,,,,,,
,,La Distillerie Cie.,"Blaser, Emilie",Neuchâtel,Neuchâtel,NE,,,,a,2011-,,,,,
,,Le Thaumatrope (Cie.),"Kuenzy, Adrien + Bel Kacem, Karim",Neuchâtel ?,Neuchâtel,NE,,,,a,,,,,,
,,Les Amis du Boulevard Romand (ABR),"Aucaigne, Pierre + Kohler, Vincent + Meury, Thierry + Mettler, Antony + Tardiveau, Anne-France + Guggisberg, Catherine + Martin, Frédéric + Mooser, Jacques + Vassy, Jacques + Liengme, Jean-Marie + Slama, Karim + Thonney, Philippe  u.a.",Neuchâtel,Neuchâtel (andere Ablageorte vor 2014?),NE,,,,a,2008-,,,,,(2014)-
,,Les Mondes Transversaux,"Diacon, Pierre-Yves",Neuchâtel,Neuchâtel,NE,,,,a,,,,,,
,,Les Peutch,"Henriquez, Carlos + Bugnon, Christophe + Antonini, Noël",Fontainemelon,Neuchâtel,NE,,KTV,,a,,,,,,
,,Lyrica (Choeur d'opéra),-0,Cormondrèche,Neuchâtel,NE,,,,a,,,,,,
,,Opéra Décentralisé Neuchâtel (ODN),"Fuhrmann, Maryse "" Reymond, Valentin",Auvernier,Neuchâtel,NE,,,,a,,,,,,
,,Opera Piacere (noch existent?),"Chaubert, Héloïse + Baggio, Alessandro + Deshusses, Frédéric",Neuchâtel,Neuchâtel,NE,,,,a,,,,,,
,,Overtones,?,Neuchâtel,Neuchâtel,NE,,,,a,,,,,,
,,Tape'nads danse,"Rossi, Laura + Liardet, Cédric",Neuchâtel,Neuchâtel,NE,,,,a,,,,,,
,,Théâtre à tous les étages,-0,Neuchâtel,Neuchâtel,NE,,,,a,,Théâtre Rumeur und Compagnie Aloïs Troll,,,,
,,Théâtre de face,?,Neuchâtel,Neuchâtel,NE,,,,na,,,,,,
,,Théâtre des Gens,"de Montmollin, Patrice",Neuchâtel,Neuchâtel,NE,,,,a,,,,,,
,,Théâtre Frenesi (Compagnie Frenesi),"Larraga, Teresa",Corcelles,Neuchâtel,NE,,assitej      KTV,,a,,,,,,
,,Théâtre Patatra <Kindertheater>,?,Neuchâtel,Neuchâtel,NE,,,,na,,,,,,
,,"Théâtre Rumeur, (später: Théâtre à tous les étages)",,Neuchâtel,Neuchâtel,NE,,,,na,?-2007,,,,,
,,Théâtre Tumulte,"Ditisheim, Monique + Hoffmann, Jean-Philippe",Neuchâtel,Neuchâtel,NE,,,,a,,,,,,
,,Théâtre-Temps,,La Chaux-de-Fonds,Neuchâtel,NE,,,,a,(noch existent?),,,,,
,,Troupe A3 ,"Fankhauser, Laurence + Morier-Genoud, Pascal + Perrinjaquet, Denis",Neuchâtel,Neuchâtel,NE,,,,a,(noch existent?),,,,,
,,Tumulte,"Hoffmann, J.P. + Ditisheim, M.",Neuchâtel,Neuchâtel,,,,,,,,,,,
,,theater bunterbünter,"Bünter, Rachel + Bünter, Rebekka u.a.",Neuenkirch,Neuenkirch,LU,,KTV,,a,,,,,,
,,ensemble variable,"Greull, Gérman",Neuhausen,Neuhausen,SH,,,,a,(noch existent?),,,,,
,,William Steaksbeer Company,"Steinbichl, Tatjana + Camenzind, Stefan + Holzer, Pascal + Kocher, Bruno",Neuhausen am Rheinfall,Neuhausen am Rheinfall,SH,,,,a,,,,,,
,,angklung - duo (Anklung Duo),"Steiger, Thomas + Wiesmann, Georg",Nidau,Bern,BE,,,,a,1993-,,,,1 C,(2002)-
,,Dakini Dance Projects (Silk Dakini Dance Projects),"Daeppen, Susanne",Nidau,"Bern, auch: Daeppen, Susanne",BE,,,,a,?,,,,1 C,(1996)-
,,LesTak (Les Tak),"Carbini Dante + Larcher, Lukas",Nidau,Nidau,B,,KTV,,a,,,,,,
,,Guzik-danst,"Grässli, Katja + Koopman, Mariska",Niederstetten/Tilburg,Niederstetten/Tilburg,SG,,,,a,,,,,,
,,Trickster Teatro (Trickster-p),-0,Novazzano (früher: Verscio),"Novazzano, Verscio (bereinigen)",TI,,,,a,,,,,,
,,Case départ,"Penseyres, Fabienne",Nyon (Crassier),Nyon (Crassier),VD,,,,a,,,,,,
,,Compagnie Les deux (noch existent?),,Nyon (Prangins),Nyon (Prangins),VD,,,,a,,,,,,
,,Ensemble Théâtre,?,Nyon?,Nyon,VD,,,,na,,,,,,
,,Bollwerk,"Boll, Andrea",Oberengstringen,Oberengstringen,ZH,,,,a,,,,,,
,,Opera Viva,"Tuor, Gion Gieri",Obersaxen,Obersaxen,GR,,,,a,,,,,,
,,Mafob Theater,-0,Oberuzwil,Oberuzwil,SG,,,,a,,,,,,
,,2 piu 1 (Compagnia Due + Uno),"Manz, Andreas + Stöckli, Bernhard",Olten,Olten: Schwager-Theater und unter Tegna (TI),SO,,,,a,,,,,,
,,100 + 1 plus,"Wullimann, Tabea",Härkingen,Olten: Schwager-Theater,SO,,,,a,,,,,,
,,tausendStrassen (Theater),"Kälin, Murielle „ Kyburz, Murielle",Olten,"Kälin, Murielle",SO,,,,a,,,,,,
,,allesTheater <noch existent?>,"Straumann, Rhaban + Kunz, Matthias",Olten,Olten,SO,,,,na,,,,,,
,,"Amor, Venus & Koller <noch existent?>",,Olten,Olten,SO,,,,na,,,,,,
,,Aula-Theater Herbert Redlich (Wanderbühne),,Olten,Olten,SO,,,,na,1932-1957,,,,,
,,Cabaret Schraeglag (Kabarett Schräglag),"Arnet, Thesy + Mattenberger, Peter + Walliser, Martin + Wyss, Heidi",Olten,Olten (ZSV),SO,,KTV,,a,,,,,,
,,menoPiu (menoPIÙ),"Büsser, Jeannette + Büsser, Camille + Friedli Jakob + Däniken-Mattmüller von, Salome + Däniken von, Hans-Jörg",Olten,Olten (provisor.),SO,,,,a,,,,,,
,,PersIL (Persiel)(Pers!L),"Elgart, Dagmar + Pletzscher, Eliane + Studer-Büttiker, Elisabeth + Sviezena, Jana",Olten?,Olten,SO,,,,a,,,,,,
,,TollKKirsch Quartett,"Cincera, Andreas + Bandinu, Belinda + Berry, Karin + Inhof, Martin",Opfikon,Opfikon,ZH,,,,a,,,,,,
,,Alternance Théâtre,-0,Orbe,Orbe,VD,,,,a,,,,,,
,,Harmonia Tanztheater (Tanztheater Harmonia),"De Souza-Kohlbrenner, Regula ",Orbe,Orbe,816,,,,a,,,,,,
,,Blood Brothers (Beverly Hills),"Bühlmann, Markus + Bühlmann, Charly",Ostermundigen,Bern: Theater am Käfigturm,BE,,,,a,,,,,,
,,Holiday on Ice,-0,Ostermundigen,Variété: Ostermundigen,BE,,,,a,,,,,,
,,Compagnie Pascale Perakis <Tanztruppe>,"Perakis, Pascale",Payerne,Payerne,VD,,,,a,,,,,,
,,Compagnie Mimesis (Cie Mimesis),"Godat, Yan + Scalbert, Vincent u.a.",Porrentruy,Porrentruy,JU,,,,a,,,,,,
,,DL Dance Company,"Lutz, Denise",Pratteln,Pratteln,BL,,,,a,,,,,1 R,(2015)-
,,Kunos Circus Theater (Teatro Kuno & Co.),"Lüthard, Clemens + Bütler, Bénédicte",Prez-vers-Noréaz,"Fribourg, Bern (bereinigen)",FR,,assitej     KTV,,a,,,,,,
,,"Théâtre des Jeunes de Pully, Théâtre TJP (Troupe TJP) <siehe auch unter Schulen>","Gazzola, Sara u.a.",Pully,Pully,VD,,,,a,1980-,,,,,
,,Kammertheater Linth,?,Rapperswil,Rapperswil,SG,,,,na,,,,,,
,,Theater Schrama (korr. in NT) ,"Schraner, Michael + Martig, Nadine",Rapperswil,Rapperswil,SG,,,,a,(noch existent?),,,,,
,,Dance Company betweenlines,"Gysin, Anja",Recherswil,Recherswil,SO,,,,a,,,,,,
,,Movin ,-0,Reiden?,Reiden,LU,,,,a,(noch existent?),,,,,
,,Compagnie Be Willie,"Wiggli, Bea Nichele",Reinach BL,Basel,BL,,,,a,,,,,,
,,Stigmate des Tréteaux de Renens,?,Renens,Renens,VD,,,,na,,,,,,
,,Bas Noir et Carré Blanc,"Giroud, Alexis",Riddes,Kabarett: Riddes,VS,,,,a,,,,,,
,,Deserto Dentro Teatro (DesertoDentroTeatro) (DDT),"Dorian (Doriali?), Fabio + Annable, Elisabeth + Penzavalli Calzolaro, Nadia",Rivera,Rivera,TI,,TASI,,a,,,,,,
,,L'Instant d'un Espace,-0,Rolle,Rolle,VD,,,,a,,,,,,
,,Théâtre de la Rapière ,,Romainmôtier,Romainmôtier,VD,,,,a,(noch existent?),,,,,
,,Schauspiel GmbH (Schauspiel „GmbH“),,Rorbas,Embrach,ZH,,,,a,,,,,,
,,3x1 Tanzkompanie,"Ackermann, Rut",Rorschach,Rorschach,SG,,,,a,,,,,,
,,El Candil (Flamenco),"Gugolz, Maya",Roveredo,Lugano,TI,,TASI,,a,,,,,,
,,Linggi Schnure (Polit-Kabarett),-0,Rüfenacht,Rüfenacht,BE,,KTV,,a,,,,,,
,,Die Sunneggers (Sunnegger’s),Timmermahn,Rüeggisberg,Timmermahn,BE,,,,a,,,,,,
,,Die Nachbarn,"Praxmarer, Priska + Vittinghoff, Dirk + Nauer, Philippe + Moesli, Vivianne",Rupperswil,Rupperswil,AG,,,,a,,,,,,
,,Born-Theater,"Born, Peter-Matthias",Russikon,Russikon,ZH,,,,a,,,,,,
,,Clowntheater Pomodori,-0,Rüti ZH,Rüti ZH,ZH,,KTV,,a,,,,,,
,,Handundstand (Duo),"Külling, Lukas + Brunner, Marcel",Rüti ZH,"Külling, Lukas",ZH,,KTV,,a,,,,,,
,,LebensUnterhalt,"Meyer, Karisa L. + Lölliger, Ladislaus",Sachseln,Sachseln,OW,,,,a,,,,,,
,,La Compagnie Métamorphose (Métamorphose),"Veya, Jordane",Delémont,Saignelégier,JU,,,,a,,,,,,
,,Théâtre Extrapol (Compagnie Extrapol),"Corbat, Martine + Donze, Laure + Rebetez, Camille + Frésard, Lionel",Delémont,Saignelégier,JU,,assitej,,a,,,,,,
,,Company Idem,"Bugnon, Clément + Kass, Matthias",Sainte-Croix,Sainte-Croix,JU,,,,a,,,,,,
,,Off Theater,"Müllener, Roland",Saland,Zürich,,,,,a,,,,,,
,,Theater Zebra,"Hartmann, Dorothea + Glaser, Anita",Sargans,Sargans,SG,,,,a,,,,,,
,,Gehdicht (Playback Ensemble),"Hammer, Silvia + Krumm, Josefine + Küng Bützberger, Andrea + Lüps, Alice + Gügs, Niklaus + Runge, Klaus + Schiesser, Mathias + Schläppi, Karin + Steiner, Pia M. + Umbescheidt, Yvonne",Sarmenstorf,Sarmenstorf,AG,,,,a,,,,,,
,,Tr’espace,"Zerboni von, Petronella + Müller, Roman",Sarmenstorf,"Zerboni von, Petronella",AG,,KTV,,a,,,,,,
,,Ohne Wiederholung (OhneWiederholung) (Improcomedy & Improtheater) ,"Rötlin, Rachel + Renggli, Gabriela + Bianchi, Lars + Schnyer, Beny",Sarnen,Sarnen,OW,,KTV,,a,,,,,,
,,Quesada,-0,Savièse,Savièse,VS,,,,a,,,,,,
,,Adera Théâtre 13,-0,Saxon,Saxon,VS,,,,na,,,,,,
,,Daburu (T) (Tanztheater),"Beck, Jacqueline + Horner, Hanspeter",Schaan (FL),Schaan (FL),FL,,,,a,,,,,,
,,Cinevox Junior Company,-0,Neuhausen am Rheinfall,Schaffhausen,SH,,,,a,,,,,,
,,Compagnie Lisais ,"Iselin, Susanne + Lippuner, Philipp",Schaffhausen,Schaffhausen,SH,,,,a,(noch existent?),,,,,
,,Donogood,"Millns, Walter",Schaffhausen,Schaffhausen,SH,,,,a,,,,,,
,,Klap Klap Theater,?,Schaffhausen,Schaffhausen,SH,,,,na,,,,,,
,,Kumpane (Tanz Kumpane),"Beyeler, Tina + Beyeler, Andri + Krähenbühl, Sebastian",Schaffhausen,Schaffhausen,SH,,,,a,,,,,,
,,Operissima Schaffhausen (noch existent?),-0,Schaffhausen,Schaffhausen,SH,,,,a,,,,,,
,,schön&gut (Schön & Gut),"Rickert, Anna-Katharina + Schlatter, Ralf",Schaffhausen (?),"Schlatter, Ralf",SH,,KTV,,a,,,,,,
,,Shorty,"Kammermann, René",Schaffhausen,Schaffhausen,SH,,,,a,,,,,,
,,Theater an der Karstgasse,"Marquetant, Ilona",Schaffhausen,Schaffhausen,SH,,,,a,,,,,,
,,Theater Sgaramusch,"Beeler, Urs + Vonder Mühll, Nora + Colombo, Stefan",Schaffhausen,Schaffhausen,SH,,assitej,r,a,,,,,,
,,TiF Ensemble (1991-?),"Rossi, Graziella + Heinimann, Charlotte + Lüdi, Werner + Volk, Christina",Schaffhausen,Schaffhausen,SH,,,,a,,,,,,
,,We Ate Lobster,"Neiniger, Deborah + Lienhard, Laura",Schaffhausen,Schaffhausen,SH,,,,a,,,,,,
,,Cabaret Rotstift,,Schlieren,Kabarett: Schlieren,ZH,,,,a,,,,,,
,,tagliatElle,"Müller, Juliana + Reichmuth, Jo + von Weber, Marie-Louise",Schwyz,Schwyz,SZ,,,,a,,,,,,
,,Die Fledermäuse (Aargauer Operettenensemble) ,-0,Seengen,Seengen,AG,,,,a,(noch existent?),,,,,
,,Opera Retablo (Opera RetablO),"Costantini, Ledwina",Sessa,Sessa,TI,,,,a,,,,,,
,,Cie Zevada,"Carrillo, Fernando + Zufferey, Sophie",Sierre,Sierre,VS,,KTV,,a,,,,,,
,,Compagnie Jusqu'à m'y fondre,"Valenberg, Mali van",Sierre,Sierre,VS,,,,a,2015,,,,1 R,(2015)-
,,Compagnie Push-Up (Cie. Push-Up),"Epiney, Pauline",Sierre,Sierre,VS,,,,a,,,,,,
,,Théâtre de l'acte,"Poujol, Yannick",Sierre,Sierre,VS,,,,a,,,,,,
,,"Walliser Sinfonieorchester (WSO), Orchestre Symphonique Valais (OSV)",-0,Sierre?,Sierre?,VS,,,,a,,,,,,
,,Compagnie Gaspard,"Mudry, Fred",Sion,Sion: Studio Théâtre Interface,VS,,,,a,,,,,,
,,Cie Frédéric Recrosio,"Recrosio, Frédéric",Sion,"Recrosio, Frédéric",VS,,,,a,,,,,,
,,Compagnie Interface,-0,Sion,Sion: Interface,VS,,KTV,,a,,,,,,
