owl:Class,dct:identifier,ex:OrtTheater,schema:relatedLink,schema:organization,schema:location,schema:productionCompany,spa:theaterSeason,eclap:firstPerformanceDate,spa:premiereType,schema:name,schema:genre,schema:author,eclap:director,eclap:performer,spa:numberOfPerformances,schema:comment,spa:programme,ex:Pheftnr,spa:pressClippings,spa:numberOfPhotos,spa:numberOfNegatives,ex:PlakatZSV,ex:PlakatSTS,spa:accessionNumberPoster,ex:Spieltext,ex:SpieltextSignatur,ex:DVDVideo,ex:VideoDVDSignatur,spa:numberOfSetDesignSketches,ex:Kostuementwuerfe,ex:Vereinszeitschriften,ex:Jubilaeumsschriften,ex:StatutenProtokolle,ex:Bemerkungen2
,,Kägiswil (OW): Theatergruppe,www.theater-kaegiswil.ch,RZV,,,1986,01.02.1986,,De Brütigam vo minere Frau,S,"Schwartz, Otto und Georg Lengbach; B: Carl Hirrlinger","Schmidiger, Ernst",,,,1,,1,1,,,,,,,,,,,,,,Fotos auf CD-Rom in Ablage STS (CD-R 057)
,,Kägiswil (OW): Theatergruppe,www.theater-kaegiswil.ch,RZV,,,1987,31.01.1987,,D'r sanft Heinrich,S,"Webels, Willi und Carl Siber; B: G. Trachsel","Schmidiger, Ernst",,,,1,,1,1,,,,,,,,,1,,,,,Fotos auf CD-Rom in Ablage STS (CD-R 057)
,,Kägiswil (OW): Theatergruppe,www.theater-kaegiswil.ch,RZV,,,1988,20.02.1988,,E tolli Familie,S,"Wempner, Fritz; B: Arthur Brenner","Schmidiger, Ernst",,,,1,,1,1,,,,,,,,,1,,,,,Fotos auf CD-Rom in Ablage STS (CD-R 057)
,,Kägiswil (OW): Theatergruppe,www.theater-kaegiswil.ch,RZV,,,1988,15.10.1988,,Happy Birthday,S,"Gisler, Ursi","Schmidiger, Ernst",,,,,,1,1,,,,,,,,,,,,,,"Gastspiel-Stück, anlässlich Obwaldner Heimatabend in Kriens und Chlausfeier in Alpnach-Dorf / Fotos auf CD-Rom in Ablage STS (CD-R 057)"
,,Kägiswil (OW): Theatergruppe,www.theater-kaegiswil.ch,RZV,,,1989,01.04.1989,,s' Verlägeheits-Chind,S,"Streicher, Franz","Schmidiger, Ernst",,,,1,,1,1,,,,,,,,,,,,,,zusätzlich Pressemeldungen zur Vereinsgründung vom 7.7.1989 /Fotos auf CD-Rom in Ablage STS (CD-R 057)
,,Kägiswil (OW): Theatergruppe,www.theater-kaegiswil.ch,RZV,,,1990,,,keine Produktion ,S,XX,,,,,,,1,,,,,,,,,,,,,,,Die Produktion 1990 wurde wegen Erkrankungen auf 1991 verschoben
,,Kägiswil (OW): Theatergruppe,www.theater-kaegiswil.ch,RZV,,,1991,23.02.1991,,Gschtirm im Schtäge-Huis ,S,"Exler, Jens; B: Carl Hirrlinger","Schmidiger, Ernst und Peter von Wyl",,,,1,,1,1,,,,,,,,,,,,,,Fotos auf CD-Rom in Ablage STS (CVD-R 057)
,,Kägiswil (OW): Theatergruppe,www.theater-kaegiswil.ch,RZV,,,1992,21.03.1992,,Der kühne Schwimmer,S,"Arnold, Franz und Ernst Bach","Schmidiger, Ernst ",,,,1,,1,1,,,,,,,,,1,,,,,Fotos auf CD-Rom in Ablage STS (CD-R 057)
,,Kägiswil (OW): Theatergruppe,www.theater-kaegiswil.ch,RZV,,,1993,13.03.1993,,Null Problem,S,"Kling, Ulla; B: Fritz Klein","Schmidiger, Ernst ",,,,1,,1,1,,,,,,,,,1,,,,,Fotos auf CD-Rom in Ablage STS (CD-R 057)
,,Kägiswil (OW): Theatergruppe,www.theater-kaegiswil.ch,RZV,,,1994,05.03.1994,,"De Vatter Moser (""Bis doch nid so dumm!"")",S,"Kling, Ulla; B: Fritz Klein","Schmidiger, Ernst ",,,,1,,1,1,,,,,,,,,1,,,,,Fotos auf CD-Rom in Ablage STS (CD-R 057)
,,Kägiswil (OW): Theatergruppe,www.theater-kaegiswil.ch,RZV,,,1994,24.11.1994,,De Gyzchrage,S,"Klein, Fritz","Schmidiger, Ernst ",,,,1,,,1,,,,,,,,,1,,,,,Gastspiel-Stück / Fotos auf CD-Rom in Ablage STS (CD-R 057)
,,Kägiswil (OW): Theatergruppe,www.theater-kaegiswil.ch,RZV,,,1995,18.03.1995,,Die goldige Cherzeständer,S,"Staudenmann, Fritz","Schmidiger, Ernst ",,,,1,,1,1,,,,,,,,,1,,,,,Fotos auf CD-Rom in Ablage STS (CD-R 057)
,,Kägiswil (OW): Theatergruppe,www.theater-kaegiswil.ch,RZV,,,1996,,,keine Produktion,,XX,,,,,,,,,,,,,,,,,,,,,,anstelle Produktion = Hauskurs
,,Kägiswil (OW): Theatergruppe,www.theater-kaegiswil.ch,RZV,,,1998,14.03.1998,,Die Million im Ehebett,S,"Gmür, Hans","Schmidiger, Ernst ",,,,1,,1,1,,,,,,,,,1,,,,,Programmplakat  /Fotos auf CD-Rom in Ablage STS (CD-R 057)
,,Kägiswil (OW): Theatergruppe,www.theater-kaegiswil.ch,RZV,,,2003,08.03.2003,,De Putztüüfel,S,"Kling, Ulla; B: Fritz Klein","Imfeld, Ernst",,,,1,,,,,,,,1,7.2: Klin 1005,,,,,,,,Programmplakat 
,,Kägiswil (OW): Theatergruppe,www.theater-kaegiswil.ch,RZV,,,2002,,,keine Produktion,,XX,,,,,,,,,,,,,,,,,,,,,,
,,Studen (BE): Mund-Art Bühne 92,,BGVT,,,2003,21.02.2003,,"Die verflixte Schäferstündli (""Two and two together"")",S,"Benfield, Derek; B: Peter Rüegsegger","
",,,,1,,,,,,,,,,,,,,,,,
,,Masein (GR): Jungmannschaft Masein,,BVV,,,1995,04.03.1995,,Das kann jo heiter werda,S,"Kling, Ulla; B: Fritz Klein","Grass, Hansruedi ",,,,1,,1,1,,,,,1,7.2: Klei 1026,,,,,,,,
,,Müstair (GR): Gruppa da teater,,BVV,,,1995,08.04.1995,,"Il sain da las manzögnas
",S,"Bosch, Fred; B: Annetta Conrad","Conrad, Diego",,,,,,,,,,,,1,7.2: Mosc 1001,,,,,,,,
,,Müstair (GR): Gruppa da teater,,BVV,,,1996,09.11.1996,,"Gian Müller from America
",S,"Pesenti, Carmelo; B: Livio Foffa","Conrad, Gian Duri",,,,,,,,,,,,1,7.2: Pese 1000,,,,,,,,
,,Morissen / Cumbel (GR): uniun da teater Cuschnaus,,BVV,,,1996,16.11.1996,,"Il diari dall' Anne Frank (""Das Tagebuch der Anne Frank"")",S,"Goodrich, Frances und Albert Hackett B.; B: Erwin Caduff","Caduff, Erwin",,,,1,,,,,,,,1,7.2: Good 1000,,,,,,,,
,,Lenzerheide (GR): Teater Val Alvra,,BVV,,,1995,17.11.1995,,L' anda selvadia,"S
","Ibsen, Henrik; B: Violanta Spinas Bonifazi","Lenz, Philipp",,,,1,,1,,,,,,1,7.2: Ibse 1035,,,,,,,,in rätoromanischer Sprache
,,Laax (GR): Cumpignia da teater,,,,,1994,29.10.1994,,"Korkzac ed ils affons (""Korczak und seine Kinder"")",S,"Sylwanus, Erwin; B: Mariano Tschuor","Tschuor, Mariano",,,,1,,,1,,,,,1,7.2: Sylv 1002,,,,,,,,zusätzlich Streuzettel
,,Lantsch/ Lenz (GR): Uniaun da suantetna Lantsch,,BVV,,,1995,19.02.1995,,De Meischterboxer,S,"Schwartz, Otto und Carl Mathern; B: Oskar Stäger","Cadosch, Stefan",,,,1,,,,,,,,,,,,,,,,,
,,Lantsch/ Lenz (GR): Chor viril Lantsch,,BVV,,,1996,15.02.1996,,s' Geischterhuus,S,"Hansen, Honrad; B: Carl Hirrlinger","Simeon, Mario",,,,1,,,,,,,,,,,,,,,,,
,,Domat - Ems (GR): Theaterverein,,BVV,,,1993,06.11.1993,,Heiraten ist immer ein Risiko,S,"O'Hara, Saul","Sulser, Marion",,,,1,,1,,,,,,,,,,,,,,,
,,Domat - Ems (GR): Theaterverein,,BVV,,,1994,05.11.1994,,Die spanische Fliege,S,"Arnold, Franz und Ernst Bach","Brunner, Rinaldo",,,,1,,1,1,,,,,,,,,1,,,,,
,,Safien (GR): Theatergruppe,,BVV,,,1996,09.03.1996,,"Dia fremd Stadt (""Die fremde Stadt"" / ""They came to a city"")",S,"Priestley, John B.; B: Hans Niederhauser","Binggeli, Ueli",,,,1,,1,,,,,,,,,,,,,,,
,,Scuol (GR): Gruppa da teater,,BVV,,,1995,03.11.1995,,Schigliusia,S,"Vitus, Maximilian; B: Nicolo Men Gaudenz","Kamm, Lela",,,,,,1,,,,,,1,7.2: Vitu 1000,,,,,,,,
,,Laax (GR): Tribuna Sursilvana,,,,,1995,24.08.1995,,"La Muetta (""Die Möwe"")",S,"Tschechov, Anton; B: Rita Catomas-Bearth","Lenz, Philipp",,,,1,,1,1,,,,,1,7.2: Tsch 1027,,,,,,,,
,,Müstair (GR): Gruppa da teater,,BVV,,,1996,30.03.1996,,"Be na in ün asil da vegls
",S,"Kling, Ulla; B: Annetta Conrad","Conrad, Diego",,,,1,,,1,,,,,1,7.2: Klin 1003,,,,,,,,
,,Müstair (GR): Gruppa da teater,,BVV,,,1987,04.04.1987,,"La sort da l' innozaint (""Uf em Abstellgleis"")
",S,"Wälti, Hans; B: Annetta und Diego Conrad","Conrad, Diego",,,,1,,,,,,,,1,7.2: Wael 1005,,,,,,,,
,,Flims (GR): Theatergruppe,www.theatergruppeflims.ch,BVV,,,1996,27.01.1996,,Bis doch net so dumm ...,S,"Kling, Ulla; B: Fritz Klein","Siebenhaar, Frederick",,,,1,,,,,,,,,,,,,,,,,* Streuzettel
,,Flims (GR): Theatergruppe,www.theatergruppeflims.ch,BVV,,,1994,22.01.1994,,Liebi macht erfinderisch..,S,"Cooney, Ray; B: Jörg Schneider","Siebenhaar, Frederick",,,,1,,,,,,,,1,7.2: Coon 1003,,,,,,,,* Streuzettel
,,Obersaxen (GR): Theaterverein,,BVV,,,1996,06.02.1996,,De dopplet Ueli,S,"Vitus, Maximilian; B: Arthur Brenner","Alig, Armin",,,,1,,,,,,,,,,,,,,,,,
,,Feldis / Veulden (GR): Gemischter Chor,,BVV,,,1995,18.02.1995,,Der zerbrochene Krug,S,"Kleist, Heinrich von; B: R. Villiger","Barandun, Plasch",,,,1,,1,,,,,,,,,,,,,,,
,,Churwalden (GR): Dramatischer Verein,,BVV,,,1995,25.02.1995,,"En Sack voll Flöh (""Dear children"")",S,"Popplewell, Jack; B: H. Keller","Gredig, armin",,,,1,,,,,,,,,,,,,,,,,
,,Thusis (GR): Senioren-Theater,,BVV,,,1995,24.02.1995,,"Der ""Herbschtrose""-Club",S,"Schwab, F.","Schmid, Christian",,,,1,,1,1,,,,,1,7.2: Schwa 1015,,,,,,,,
,,Breil/ Brigels (GR): Uniun dramatica Breil,,BVV,,,1994,15.10.1994,,"Sco la miur el clauder (""Die Mausefalle"" / ""The mousetrap"")",S,"Christie, Agatha; B: Gion Dietrich","Seiler, Otmar",,,,1,,1,,,,,,1,7.2: Chri 1014,,,,,,,,
,,Cazis (GR): Hobby-Bühne,,BVV,,,1994,13.11.1994,,Dr Huustyrann,S,"Bosch, Fred",,,,,1,,1,,,,,,,,,,,,,,,
,,Cazis (GR): Hobby-Bühne,,BVV,,,1993,21.11.1993,,D Jagd nach em Zylinder,S,"Hinrichsen, Peter B: John Diehl","Frangi, J.",,,,1,,,,,,,,,,,,,,,,,
,,Cazis (GR): Hobby-Bühne,,BVV,,,0 (1978),,,Statuten vom 25.11.1978 (Gründungsversammlung),,00 (Allgemeines),,,,,,,,,,,,,,,,,,,,,,
,,Masein (GR): Jungmannschaft Masein,,BVV,,,1996,09.03.1996,,"D' Putzfrau als Detektiv (""Keine Leiche ohne Lily"")",S,"Popplewell, Jack; B: Hansruedi Keller","Schuler, Thomas",,,,1,,1,1,,,,,,,,,,,,,,
,,Morissen / Cumbel (GR): uniun da teater Cuschnaus,,BVV,,,1994,19.11.1994,,"E tut ord spir amur (""Liebi macht erfinderisch"")",S,"Cooney, Ray; B: Jörg Schneider und Erwin Caduff","Collenberg, Reto",,,,1,,1,1,,,,,,,,,,,,,,
,,Tschiertschen (GR): Theaterverein,,BVV,,,1996,01.02.1996,,Und keine will d'r Vatter si,S,"Pfaus, Walter G.; B: Carl Hirrlinger","Hochstrasser, Margrith",,,,1,,1,,,,,,,,,,,,,,,
,,Trun (GR): Uniun da teater,,BVV,,,1994,12.11.1994,,"La mort d'in viagiatur (""Tod eines Handlungsreisenden"" / ""Death of a Salesman"")",S,"Miller, Arthur; B: Rita Cathomas-Bearth","Lenz, Phillipp",,,,1,,1,,,,,,1,7.2: Mill 1012,,,,,,,,
,,Vals (GR): Dramatischer Verein,,BVV,,,1996,20.01.1996,,Der Millionär,S,"Brun, Josef","Gartmann, Agnes",,,,1,,,,,,,,,,,,,,,,,
,,Vuorz / Waltensburg (GR): Uniun da teater,,,,,1996,01.11.1996,,Igl uors,S,"Tschechov, Anton; B: Annagenia Bertogg","Soliva, Julia",,,,1,,,,,,,,,,,,,,,,,"zusammen mit ""Ils artavels da signur Gion"" und ""Tuttina il falliu"""
,,Vuorz / Waltensburg (GR): Uniun da teater,,,,,1996,01.11.1996,,Ils artavels da signur Gion,S,"Antan, Pierre d'; B: Gian Fontana","Soliva, Julia",,,,1,,,,,,,,,,,,,,,,,"zusammen mit ""Igl uors"" und ""Tuttina il falliu"""
,,Vuorz / Waltensburg (GR): Uniun da teater,,,,,1996,01.11.1996,,Tittina in falliu,S,"Hafner, Ueli; B: Corina Hunger","Hunger, Corina",,,,1,,,,,,,,,,,,,,,,,"zusammen mit ""Igl uors"" und ""Ils artavels da signu Gion"""
,,Adliswil (ZH): Theater Adliswil (früher: Dramatischer Verein) ,www.theater-adliswil.ch,RVA,,,2003,22.03.2003,,"Arsen und Spitzenhäubchen (""Arsenic and old Lace"")",S,"Kesselring, Joseph; B: Jürg C. Maier","Maier, Jürg C.",,,,1,,1,,,,,,,,,,,,,,,Programmplakat
,,Zürich: Kleintheater 12,www.kt12.ch,RVA,,,2003,20.02.2003,,Wo die Hirschlein seufzen,S,"Frey, Ulrich; B: Mani Hildebrand und Pino Aschwanden","Hildebrand, Mani",,,,1,,1,1,,,,,1,7.2: Frey 1003 / 1004,1,DVD 144,,,,,,
,,Bern (-Köniz): Spiegelbühne,www.spiegelbuehne.ch,,,,2003,02.05.2003,,Die Therapeutin,S,"Bartram, Angelika; B: Erika Gautschi und Barbara Schweizer","Gautschi, Erika",,,,1,,1,,,,,,,,,,,,,,,Programmplakat
,,Littau - Reussbühl (LU): Theatergruppe,www.theaterlittau.ch,RZV,,,2003,02.05.2003,,s' Gala Dinner,S,"Schöbi, Peter","Hösli, Alex",,,,1,,,,,,,,,,,,,,,,,
,,Reinach (BL): Laienbühne Schemeli,www.schemeli.ch,NWS,,,2003,24.01.2003,,"Grobe Unfueg (""Off the Hook"")",S,"Benfield, Derek; B: Andreas Fischer","Kaiser, Daniel",,,,1,,1,,,,,,,,,,,,,,,
,,Uetikon am See (ZH): Dramatischer Verein,www.dvuetikon.ch.vu,RVA,,,2003,15.02.2003,,"Und dann gab's keines mehr (""Zehn kleine Negerlein"")",S,"Christie, Agatha","Dubsky, Rupert",,,,1,,1,,,,,,,,,,,,,,,
,,Männedorf (ZH): Dramatischer Verein,www.dvm.ch,RVA,,,2002,08.11.2002,,"Es Joghurt für zwei (""The Starving Rich"")",S,"Price, Stanley; B: Carl Hirrlinger und Kristin Anderegg","Anderegg, Kristin",,,,1,,1,,,,,,,,1,VK 3437/1,,,,,,siehe auch Festschrift / Video-Kassette in Ablage STS (Sign.)
,,Zug: Zuger Spiillüüt,www.zuspi.ch,RZV,,,2003,16.01.2003,,"Der Talisman
",S,"Nestroy, Johann Nepomuk; B: Rafael Iten","Iten, Rafael",,,,1,,1,,,,,,,,,,,,,,,"Programmplakat 
"
,,Rothrist (AG): Theatergesellschaft,www.theater-rothrist.ch,VAV,,,2002,26.10.2002,,"Traumhochziit (""Perfect Wedding"")",S,"Hawdon, Robin; B: Silvia und Carl Hirrlinger","Studer, Werner",,,,1,,1,,,,,,,,,,,,,,,
,,Dallenwil (NW): Theatergesellschaft,www.theaterdallenwil.ch,RZV,,,2002,19.10.2002,,"D Isabell im Zwätschgemues (""Reizendi Lüüt"")",S,"Kollat, Gerd; B: Carl Hirrlinger","Odermatt, Klaus",,,,1,,1,,,,,,,,,,,,,,,
,,Thun (BE): Seniorentheater,,BGVT,,,2002,25.10.2002,,"Happy End im ""Bella Vista""",S,"Frauchiger, Kurt","Frauchiger, Kurt",,,Uraufführung,1,,,,,,,,1,7.2: Frau 1000,,,,,,,,
,,Brienz (BE): Dramatischer Verein,,BGVT,,,2003,31.01.2003,,Anne Bäbi Jowäger,S,"Fauk, Sämi, nach Jeremias Gotthelf","Eggenschwiler, Paul",,,,1,,,,,,,,,,,,,,,,,
,,Flums (SG): Theatergesellschaft,,VOV,,,2003,01.02.2003,,Ä schlächti Usreid,S,"Lellis, Hans","Mannhart, Richard",,,,1,,1,,,,,,,,,,,,,,,
,,Dürnten (ZH): Bachtel-Bühne,www.bachtelbuehne.ch,RVA,,,2002,21.09.2002,,Alles Schwindel,S,"Sammer, Peter; B: Fritz Klein","Hänni, Renate und Manuela Honegger",,,,1,,1,,,,,,,,,,,,,,,
,,Rüfenacht (BE): Männerchor Rüfenacht - Allmendingen,,BGVT,,,2003,25.01.2003,,"E fuli Usred (""Alois, wo warst Du heute?"")",S,"Lellis, Hans; B: René Balmer","Balmer, René",,,,1,,,,,,,,,,,,,,,,,
,,Aarberg (BE): Freilichtspiele,www.freilichtspiele.ch,,,,2003,12.08.2003,,Der Sturm,S,"Shakespeare, William; B: Markus Michel","Zur Linde, Rainer",,,Freilichtaufführung,1,,1,,,,,,,,,,,,,,,
,,Adligenswil (LU): Theatergesellschaft,www.theater-adligenswil.ch,RZV,,,2003,17.01.2003,,"Der nackte Wahnsinn (""Noises off"")",S,"Frayn, Michael","Bünzli, Oskar",,,,,,1,,,,,,,,,,,,,,,
,,Adliswil (ZH): Theater Adliswil (früher: Dramatischer Verein) ,www.theater-adliswil.ch,RVA,,,2002,23.03.2002,,Der eingebildete Kranke ,S,"Molière, Jean Baptiste","Maier, Jürg C.",,,,,,1,,,,,,,,,,,,,,,
,,Arbon (TG): Seniorenbühne,,,,,2002/03,13.11.2002,,Millionär sucht ....,S,"Kuoni, Gritli","Kuoni, Gritli",,,,1,,1,,,,,,,,,,,,,,,* Streuzettel als Programm in Fotokopie
,,Arth (SZ): Theatergesellschaft,,,,,2003,11.01.2003,,Gräfin Mariza,Ot,"Kalman, Emmerich","Manhart, Walter",,,,1,,1,,,,,,,,,,,,,,,
,,Auw (AG): Theatergruppe Auw (früher: Turnverein),www.stvauw.ch,,,,2002,16.11.2002,,Chlyni Gauner - grossi Gauner,S,"Meyer, Jean","Gehrig, Hanna",,,,,,1,,,,,,,,,,,,,,,
,,Baar (ZG): Theatergesellschaft,www.theatergesellschaft-baar.ch,RZV,,,2002,07.12.2002,,Aufstand im Gemüsebeet,Mu,"Wood, David","Gärtner, Beat",,,,1,,1,,,,,,,,,,,,,,,
,,Bachenbülach (ZH): Cheernagel Büüni ,www.beachtli.ch/cheernagel,RVA,,,2002,04.04.2002,,"Chili, Colts und Straps",S,"Moser, Roland","Blaser, Urs",,,Uraufführung,,,1,,,,,,,,,,,,,,,
,,Balsthal (SO): Dram.-Lit. Gesellschaft,,NWS,,,2002,23.08.2002,,Dr Franzos im Ybrig,S,"Hürlimann, Thomas","Weber, Franz",,,,1,,1,,,,,,,,,,,,,,,
,,Ballenberg (BE): Landschaftstheater,,BGVT,,,2001,,,keine Produktion,S,XX,,,,,,,,,,,,,,,,,,,,,,
,,Bünzen (AG): Theatergruppe,www.theater-buenzen.ch,,,,2002,12.10.2002,,"En Summernachtstraum (""Ein Sommernachtstraum"")",S,"Shakespeare, William","Müller, Geri",,,,1,,1,,,,,,,,,,,,,,,
,,Büttikon (AG): Theatergruppe,www.theatergruppe-buettikon.ch,VAV,,,2002,27.12.2002,,Ein Mädchen für alles,S,"Adler, Hans und Paul Frank","Zobrist, Thery und Marc Withwill",,,,1,,1,,,,,,,,,,,,,,,
,,Bürglen (UR): Theatergruppe Bürglen,www.theater-buerglen.ch,RZV,,,2003,10.01.2003,,"Ä schlächti Üsred (""Alois, wo warst du heute*"")
",S,"Lellis, Hans; B: Fritz Klein","Imhof, Kläri",,,,1,,1,,,,,,,,,,,,,,,
,,Buchs (ZH): Chlini Büüni Buchs,www.cbbuchs.ch,RVA,,,2002,25.10.2002,,"Whisky, Soda und Tee (""Horror frei Haus"" / ""Beyond A Joke"")",S,"Benfield, Derek",,,,,,,1,,,,,,,,,,,,,,,
,,Buochs (NW): Theatergesellschaft,www.theater-buochs.ch,RZV,,,2003,11.01.2003,,"Diä ibildet Chrankni (""Der eingebildete Kranke"")",S,"Molière, Jean Baptiste; B: Otto Baumgartner und Johannes Peyer","Peyer, Johannes",,,,1,,1,,,,,,,,,,,,,,,
,,Binningen (BL): Theater Poltrone,www.theaterpoltrone.info,,,,2002,16.11.2002,,Der Raub der Sabinerinnen,S,"Schönthan, Franz und Paul von; B: Curt Goetz und Theatergruppe Poltrone","Merz, Irène",,,,1,,1,,,,,,,,,,,,,,,
,,Dielsdorf (ZH): Dramatischer Verein,www.theater-dielsdorf.ch,RVA,,,2002,08.11.2002,,Der Bär,S,"Tschechow, Anton; B: Jòn Laxdal und Peppi Albertini","Laxdal, Jon",,,,1,,1,,,,,,,,,,,,,,,"zusammen mit ""Der Heiratsantrag"") / Programm = Ausdruck aus Internet                                           "
,,Dielsdorf (ZH): Dramatischer Verein,www.theater-dielsdorf.ch,RVA,,,2002,08.11.2002,,Der Heiratsantrag,S,"Tschechow, Anton; B: Jòn Laxdal und Peppi Albertini","Laxdal, Jon",,,,1,,1,,,,,,,,,,,,,,,"zusammen mit ""Der Bär"") / Programm = Ausdruck aus Internet"
,,Diepoldsau (SG): Theatergruppe Rhybrugg,www.rhybrugg.ch,VOV,,,2002,02.11.2002,,Famili-Zuawachs,S,"Pfaus, Walter G.","Mainardi, Silvana",,,,,,1,,,,,,,,,,,,,,,
,,Eich (LU): Theatergesellschaft,www.theatereich.ch,RZV,,,2003,10.01.2003,,Das Fenster zum Flur,S,"Flatow, Curth und Horst Pillau","Meier, Kudi",,,,1,,1,,,,,,,,,,,,,,,
,,Emmen (LU): Theaterlüüt Ämme (früher Heimatbühne),www.theater-emmen.ch,RZV,,,2002,25.10.2002,,"D' Putzfrau als Detektiv (""Katharina die Kühne"" / ""Keine Leiche ohne Lily"")",S,"Popplewell, Jack","Künzli, Monique",,,,1,,1,,,,,,,,,,,,,,,
,,Entlebuch (LU): Theatergesellschaft,,,,,2002,28.09.2002,,Die lustige Witwe,Ot,"Lehar, Franz","Fischer, Adi",,,,1,,1,,,,,,,,,,,,,,,
,,Escholzmatt (LU): Jodlerchörli Lehn,,,,,2002,02.11.2002,,Freud und Leid,S,"Fellmann, Robert","Strebel, Simon",,,,,,1,,,,,,,,,,,,,,,
,,Euthal (SZ): Theatergesellschaft,www.euthal.ch,RZV,,,2002,26.10.2002,,Chrampf im Altersheim,S,"Gombold, Bernd; B: Veronika Schnetzer-Walker","Schnetzer-Walker, Veronika",,,,1,,1,,,,,,,,,,,,,,,PA über GV 2002 mit Vorschau auf neue Produktion
,,Freiburg: Deutschfreiburgische Theatergruppe DFTG,www.dftg.ch,BGVT,,,2002,09.11.2002,,Trommeln über Mittag,S,"Frey, Patrick und Katja Früh","Nobs, Daniel",,,,1,,1,1,,,,,,,,,,,,,,Programmplakat / Fotos auf CD in Ablage STS (Sign. CD-R 147)
,,Hochdorf (LU): Theatergruppe Brauichessu,www.brauichessu.ch,RZV,,,2003,17.05.2003,,"... spelid wyter!! (""Play on"")",S,"Abbot, Rick; B: Hannes Zaugg-Graf","Obrist, Albin und Helga Schwegler",,,,1,,,,,,,,,,,,,,,,,
,,Gempen (SO): Theater Gempen (früher: Theater der Frauenturngruppe Gempen),www.theater-gempen.ch,NWS,,,2002,16.11.2002,,"Die Mausefalle (""The Mousetrap"")",S,"Christie, Agatha; B: Kurt Beer und René Balmer","Frey, Christoph",,,,1,,1,,,,,,,,,,,,,,,
,,Gersau (SZ): Theatergesellschaft,,RZV,,,2002,26.10.2002,,"Der Vogelkäfig (""Der Narrenkäfig"" / ""La cage aux folles"")",S,"Poiret, Jean; B: Schürhof, Othmar von","Britschgi, Erwin",,,,1,,1,,,,,,,,,,,,,,,Programm in Fotokopie
,,Giswil (OW): Theatergesellschaft,www.theater-giswil.ch,RZV,,,2003,25.01.2003,,Gesegnete Mahlzeit,S,"Wittlinger, Karl; B: Jakob Grünenfelder","Gillmann, Josette",,,,1,,1,,,,,,,,,,,,,,,
,,Greifensee (ZH): Das Schatülleli,www:schatulle.ch/schatuelleli,,,,2002,20.11.2002,,König Drosselbart,S,"Schneider, Jörg, nach Gebr. Grimm","Haefelin, Robert und Sonja Volkart",,,,,,1,,,,,,,,,,,,,,,"Aufführung des Jugendtheaters ""Schatülleli"" "
,,Greifensee (ZH): Schiiwerfer (Jugendtheater Schatulle),,,,,2002,25.10.2002,,Morgen bin ich fort,S,"Steinmann, Paul",,,,,,,1,,,,,,,,,,,,,,,
,,Grüningen (ZH): Grüninger Theatergruppe,,RVA,,,2002,09.11.2002,,"Bratwurscht mit Pommes frites (""Currywurst mit Pommes"")",S,"Pinkus, Frank und Nick Walsh; B: Walter Bachmann","Bachmann, Walter",,,,,,1,,,,,,,,,,,,,,,
,,Glattfelden (ZH): Szene Glattfelden,,,,,2002,23.05.2002,,"Bunbury (""The Importance of being Ernest"")",S,"Wilde, Oscar","Bolla, Dany und Silvia Dindo",,,,1,,1,,,,,,,,,,,,,,,PA über Gastspiel in Illnau (24.10.2002)
,,Hägglingen (AG): Männerchor,,,,,2002,28.12.2002,,E tolli Familie,S,"Wempner, Fritz; B: Arthur Brenner","Meier, Toni",,,,,,1,,,,,,,,,,,,,,,
,,Henau (SG): Theatergruppe,www.tg-henau.ch,VOV,,,2002,26.10.2002,,E tolli Familie,S,"Wempner, Fritz","Schneider, Ursula",,,,1,,1,,,,,,,,,,,,,,,
,,Herisau (AR): Herisauer Bühne (früher: Dramatischer Verein),,VOV,,,2002,24.11.2002,,Frau Holle,S,"Schneider, Jörg, nach Gebr. Grimm","Emmenegger, Jörg",,,,1,,1,,,,,,,,,,,,,,,* Streuzettel
,,Hinwil (ZH): LAWUA Züri Oberländer Theaterverein,www.lawua.ch,RVA,,,2002,09.03.2002,,Bode under de Füess,S,LAWUA,"Feurer, Erich",,,,1,,1,,,,,,,,,,,,,,,Inserat
,,Hombrechtikon (ZH): Operetten- Verein Zürcher Oberland,www.operette-hombrechtikon.ch,RVA,,,2002,07.09.2002,,Der Zigeunerbaron,Ot,"Strauss, Johann","Rösler, Kurt",,,,1,,1,,,,,,,,,,,,,,,
,,Horgen (ZH): Dramatischer Verein,www.dvh.ch,RVA,,,2002,16.01.2002,,"Ganove - Päch (""Grobe Unfueg"" / ""Off the Hook"")",S,"Benfield, Derek; B: Andreas Fischer","Junker, Uschi",,,,,,1,,,,,,,,,,,,,,,* Inserat
,,Ibach (SZ): Theater Jungmannschaft,www.jmtheater.ch,,,,2002,,,keine Produktion,S,XX,,,,,,,,,,,,,,,,,,,,,,
,,Brunnen (SZ): Theatergruppe KAB Ingenbohl-Brunnen,,RZV,,,2002,,,E nüüe Maa für miini Frau,S,"Graham, Carol","Hunziker, Myriam",,,,,,1,,,,,,,,,,,,,,,
,,Immensee (SZ): Theaterverein,,,,,2002,13.11.2002,,"Rente gut - alles gut (""Cash on Delivery"")",S,"Cooney, Michael; B: Jörg Schneider",,,,,,,1,,,,,,,,,,,,,,,
